,Title,Genre,Poster
1075,Braindead (1992),Comedy,./train_images/Comedy/poster_1075.jpg
1076,Glory (1989),Biography,./train_images/Biography/poster_1076.jpg
1077,Rosencrantz & Guildenstern Are Dead (1990),Comedy,./train_images/Comedy/poster_1077.jpg
1078,Manhattan (1979),Comedy,./train_images/Comedy/poster_1078.jpg
1079,Miller's Crossing (1990),Crime,./train_images/Crime/poster_1079.jpg
1080,Dead Poets Society (1989),Comedy,./train_images/Comedy/poster_1080.jpg
1081,The Graduate (1967),Comedy,./train_images/Comedy/poster_1081.jpg
1082,La Femme Nikita (1990),Action,./train_images/Action/poster_1082.jpg
1083,8? (1963),Drama,./train_images/Drama/poster_1083.jpg
1084,The Day the Earth Stood Still (1951),Drama,./train_images/Drama/poster_1084.jpg
1085,Bad Taste (1987),Comedy,./train_images/Comedy/poster_1085.jpg
1086,Duck Soup (1933),Comedy,./train_images/Comedy/poster_1086.jpg
1087,Better Off Dead... (1985),Comedy,./train_images/Comedy/poster_1087.jpg
1088,The Shining (1980),Drama,./train_images/Drama/poster_1088.jpg
1089,M (1931),Crime,./train_images/Crime/poster_1089.jpg
1090,Evil Dead II (1987),Comedy,./train_images/Comedy/poster_1090.jpg
1091,The Great Escape (1963),Adventure,./train_images/Adventure/poster_1091.jpg
1092,Diva (1981),Thriller,./train_images/Thriller/poster_1092.jpg
1093,Groundhog Day (1993),Comedy,./train_images/Comedy/poster_1093.jpg
1094,Unforgiven (1992),Drama,./train_images/Drama/poster_1094.jpg
1095,The Manchurian Candidate (1962),Drama,./train_images/Drama/poster_1095.jpg
1096,Pump Up the Volume (1990),Comedy,./train_images/Comedy/poster_1096.jpg
1097,Arsenic and Old Lace (1944),Comedy,./train_images/Comedy/poster_1097.jpg
1098,Back to the Future (1985),Adventure,./train_images/Adventure/poster_1098.jpg
1099,Fried Green Tomatoes (1991),Drama,./train_images/Drama/poster_1099.jpg
1100,Patton (1970),Biography,./train_images/Biography/poster_1100.jpg
1101,Down by Law (1986),Comedy,./train_images/Comedy/poster_1101.jpg
1102,Akira (1988),Animation,./train_images/Animation/poster_1102.jpg
1103,Highlander (1986),Action,./train_images/Action/poster_1103.jpg
1104,Cool Hand Luke (1967),Crime,./train_images/Crime/poster_1104.jpg
1105,Cyrano de Bergerac (1990),Biography,./train_images/Biography/poster_1105.jpg
1106,Young Frankenstein (1974),Comedy,./train_images/Comedy/poster_1106.jpg
1107,Raise the Red Lantern (1991),Drama,./train_images/Drama/poster_1107.jpg
1108,The Great Dictator (1940),Comedy,./train_images/Comedy/poster_1108.jpg
1109,High Noon (1952),Drama,./train_images/Drama/poster_1109.jpg
1110,Heathers (1988),Comedy,./train_images/Comedy/poster_1110.jpg
1111,Somewhere in Time (1980),Drama,./train_images/Drama/poster_1111.jpg
1112,Ben-Hur (1959),Adventure,./train_images/Adventure/poster_1112.jpg
1113,This Is Spinal Tap (1984),Comedy,./train_images/Comedy/poster_1113.jpg
1114,Koyaanisqatsi (1982),Documentary,./train_images/Documentary/poster_1114.jpg
1115,Some Kind of Wonderful (1987),Drama,./train_images/Drama/poster_1115.jpg
1116,Indiana Jones and the Last Crusade (1989),Action,./train_images/Action/poster_1116.jpg
1117,Gandhi (1982),Biography,./train_images/Biography/poster_1117.jpg
1118,The Unbearable Lightness of Being (1988),Drama,./train_images/Drama/poster_1118.jpg
1119,A Room with a View (1985),Drama,./train_images/Drama/poster_1119.jpg
1120,Real Genius (1985),Comedy,./train_images/Comedy/poster_1120.jpg
1121,Pink Floyd: The Wall (1982),Animation,./train_images/Animation/poster_1121.jpg
1122,My Life as a Dog (1985),Drama,./train_images/Drama/poster_1122.jpg
1123,Forbidden Planet (1956),Action,./train_images/Action/poster_1123.jpg
1124,Field of Dreams (1989),Drama,./train_images/Drama/poster_1124.jpg
1125,The Man Who Would Be King (1975),Adventure,./train_images/Adventure/poster_1125.jpg
1126,Butch Cassidy and the Sundance Kid (1969),Biography,./train_images/Biography/poster_1126.jpg
1127,"Paris, Texas (1984)",Drama,./train_images/Drama/poster_1127.jpg
1128,When Harry Met Sally... (1989),Comedy,./train_images/Comedy/poster_1128.jpg
1129,I Shot a Man in Vegas (1995),Drama,./train_images/Drama/poster_1129.jpg
1130,Parallel Sons (1995),Drama,./train_images/Drama/poster_1130.jpg
1131,Hype! (1996),Documentary,./train_images/Documentary/poster_1131.jpg
1132,Santa with Muscles (1996),Comedy,./train_images/Comedy/poster_1132.jpg
1133,Female Perversions (1996),Drama,./train_images/Drama/poster_1133.jpg
1134,Mad Dog Time (1996),Comedy,./train_images/Comedy/poster_1134.jpg
1135,Breathing Room (1996),Comedy,./train_images/Comedy/poster_1135.jpg
1136,Paris Was a Woman (1996),Documentary,./train_images/Documentary/poster_1136.jpg
1137,Blue Juice (1995),Comedy,./train_images/Comedy/poster_1137.jpg
1138,Alien? (1992),Action,./train_images/Action/poster_1138.jpg
1139,An American Werewolf in London (1981),Comedy,./train_images/Comedy/poster_1139.jpg
1140,Amityville: It's About Time (1992),Horror,./train_images/Horror/poster_1140.jpg
1141,Amityville 3-D (1983),Horror,./train_images/Horror/poster_1141.jpg
1142,Amityville Dollhouse (1996),Horror,./train_images/Horror/poster_1142.jpg
1143,Amityville: A New Generation (1993),Horror,./train_images/Horror/poster_1143.jpg
1144,Amityville II: The Possession (1982),Horror,./train_images/Horror/poster_1144.jpg
1145,The Amityville Horror (1979),Horror,./train_images/Horror/poster_1145.jpg
1146,The Amityville Curse (1990),Horror,./train_images/Horror/poster_1146.jpg
1147,Blood for Dracula (1974),Comedy,./train_images/Comedy/poster_1147.jpg
1148,April Fool's Day (1986),Horror,./train_images/Horror/poster_1148.jpg
1149,Audrey Rose (1977),Drama,./train_images/Drama/poster_1149.jpg
1150,The Believers (1987),Crime,./train_images/Crime/poster_1150.jpg
1151,The Birds (1963),Drama,./train_images/Drama/poster_1151.jpg
1152,The Blob (1958),Horror,./train_images/Horror/poster_1152.jpg
1153,Blood Beach (1980),Comedy,./train_images/Comedy/poster_1153.jpg
1154,Body Parts (1991),Horror,./train_images/Horror/poster_1154.jpg
1155,The Body Snatcher (1945),Horror,./train_images/Horror/poster_1155.jpg
1156,Dracula (1992),Fantasy,./train_images/Fantasy/poster_1156.jpg
1157,Bride of Frankenstein (1935),Drama,./train_images/Drama/poster_1157.jpg
1158,Burnt Offerings (1976),Horror,./train_images/Horror/poster_1158.jpg
1159,Candyman (1992),Fantasy,./train_images/Fantasy/poster_1159.jpg
1160,Cape Fear (1962),Drama,./train_images/Drama/poster_1160.jpg
1161,Cat People (1982),Fantasy,./train_images/Fantasy/poster_1161.jpg
1162,A Nightmare on Elm Street (1984),Horror,./train_images/Horror/poster_1162.jpg
1163,Nosferatu (1922),Fantasy,./train_images/Fantasy/poster_1163.jpg
1164,Vampire in Venice (1988),Horror,./train_images/Horror/poster_1164.jpg
1165,Blood and Wine (1996),Crime,./train_images/Crime/poster_1165.jpg
1166,Breaking the Waves (1996),Drama,./train_images/Drama/poster_1166.jpg
1167,Star Trek: First Contact (1996),Action,./train_images/Action/poster_1167.jpg
1168,Shine (1996),Biography,./train_images/Biography/poster_1168.jpg
1169,Sling Blade (1996),Drama,./train_images/Drama/poster_1169.jpg
1170,Jingle All the Way (1996),Comedy,./train_images/Comedy/poster_1170.jpg
1171,Identification of a Woman (1982),Drama,./train_images/Drama/poster_1171.jpg
1172,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,./train_images/Documentary/poster_1172.jpg
1173,The Preacher's Wife (1996),Comedy,./train_images/Comedy/poster_1173.jpg
1174,Zero Kelvin (1995),Drama,./train_images/Drama/poster_1174.jpg
1175,Ridicule (1996),Comedy,./train_images/Comedy/poster_1175.jpg
1176,The Crucible (1996),Drama,./train_images/Drama/poster_1176.jpg
1177,Strange Deception (1951),Drama,./train_images/Drama/poster_1177.jpg
1178,J'ai pas sommeil (1994),Drama,./train_images/Drama/poster_1178.jpg
1179,Die Hard 2 (1990),Action,./train_images/Action/poster_1179.jpg
1180,Star Trek: The Motion Picture (1979),Adventure,./train_images/Adventure/poster_1180.jpg
1181,Star Trek VI: The Undiscovered Country (1991),Action,./train_images/Action/poster_1181.jpg
1182,Star Trek V: The Final Frontier (1989),Action,./train_images/Action/poster_1182.jpg
1183,Star Trek II: The Wrath of Khan (1982),Action,./train_images/Action/poster_1183.jpg
1184,Star Trek III: The Search for Spock (1984),Action,./train_images/Action/poster_1184.jpg
1185,Star Trek IV: The Voyage Home (1986),Adventure,./train_images/Adventure/poster_1185.jpg
1186,Batman Returns (1992),Action,./train_images/Action/poster_1186.jpg
1187,Young Guns (1988),Action,./train_images/Action/poster_1187.jpg
1188,Young Guns II (1990),Action,./train_images/Action/poster_1188.jpg
1189,Grease (1978),Musical,./train_images/Musical/poster_1189.jpg
1190,Grease 2 (1982),Comedy,./train_images/Comedy/poster_1190.jpg
1191,Marked for Death (1990),Action,./train_images/Action/poster_1191.jpg
1192,The Substance of Fire (1996),Drama,./train_images/Drama/poster_1192.jpg
1193,Under Siege (1992),Action,./train_images/Action/poster_1193.jpg
1194,Terror in a Texas Town (1958),Western,./train_images/Western/poster_1194.jpg
1195,Jaws (1975),Adventure,./train_images/Adventure/poster_1195.jpg
1196,Jaws 2 (1978),Adventure,./train_images/Adventure/poster_1196.jpg
1197,Jaws 3-D (1983),Adventure,./train_images/Adventure/poster_1197.jpg
1198,My Fellow Americans (1996),Adventure,./train_images/Adventure/poster_1198.jpg
1199,Mars Attacks! (1996),Comedy,./train_images/Comedy/poster_1199.jpg
1200,Citizen Ruth (1996),Comedy,./train_images/Comedy/poster_1200.jpg
1201,Jerry Maguire (1996),Comedy,./train_images/Comedy/poster_1201.jpg
1202,Raising Arizona (1987),Comedy,./train_images/Comedy/poster_1202.jpg
1203,Tin Men (1987),Comedy,./train_images/Comedy/poster_1203.jpg
1204,Sneakers (1992),Comedy,./train_images/Comedy/poster_1204.jpg
1205,In Love and War (1996),Biography,./train_images/Biography/poster_1205.jpg
1206,Marvin's Room (1996),Drama,./train_images/Drama/poster_1206.jpg
1207,Somebody Is Waiting (1996),Drama,./train_images/Drama/poster_1207.jpg
1208,Ghosts of Mississippi (1996),Drama,./train_images/Drama/poster_1208.jpg
1209,Night Falls on Manhattan (1996),Crime,./train_images/Crime/poster_1209.jpg
1210,Beavis and Butt-Head Do America (1996),Animation,./train_images/Animation/poster_1210.jpg
1211,La C?틆?튾onie (1995),Crime,./train_images/Crime/poster_1211.jpg
1212,Scream (1996),Horror,./train_images/Horror/poster_1212.jpg
1213,Michael (1996),Comedy,./train_images/Comedy/poster_1213.jpg
1214,Hamlet (1996),Drama,./train_images/Drama/poster_1214.jpg
1215,Some Mother's Son (1996),Drama,./train_images/Drama/poster_1215.jpg
1216,The Whole Wide World (1996),Biography,./train_images/Biography/poster_1216.jpg
1217,Mother (1996),Comedy,./train_images/Comedy/poster_1217.jpg
1218,Thieves (1996),Crime,./train_images/Crime/poster_1218.jpg
1219,Evita (1996),Biography,./train_images/Biography/poster_1219.jpg
1220,The Portrait of a Lady (1996),Drama,./train_images/Drama/poster_1220.jpg
1221,Walkabout (1971),Adventure,./train_images/Adventure/poster_1221.jpg
1222,Message to Love: The Isle of Wight Festival (1997),Documentary,./train_images/Documentary/poster_1222.jpg
1223,Murder at 1600 (1997),Action,./train_images/Action/poster_1223.jpg
1224,Hearts & Minds (1995),Drama,./train_images/Drama/poster_1224.jpg
1225,Inside (1996),Crime,./train_images/Crime/poster_1225.jpg
1226,Fierce Creatures (1997),Comedy,./train_images/Comedy/poster_1226.jpg
1227,Zeus and Roxanne (1997),Adventure,./train_images/Adventure/poster_1227.jpg
1228,Turbulence (1997),Action,./train_images/Action/poster_1228.jpg
1229,Angel Baby (1995),Drama,./train_images/Drama/poster_1229.jpg
1230,Police Story 4: First Strike (1996),Action,./train_images/Action/poster_1230.jpg
1231,Underworld (1996),Comedy,./train_images/Comedy/poster_1231.jpg
1232,Beverly Hills Ninja (1997),Action,./train_images/Action/poster_1232.jpg
1233,Metro (1997),Action,./train_images/Action/poster_1233.jpg
1234,La machine (1994),Horror,./train_images/Horror/poster_1234.jpg
1235,Falling in Love Again (1980),Drama,./train_images/Drama/poster_1235.jpg
1236,The Cement Garden (1993),Drama,./train_images/Drama/poster_1236.jpg
1237,Dante's Peak (1997),Action,./train_images/Action/poster_1237.jpg
1238,Meet Wally Sparks (1997),Comedy,./train_images/Comedy/poster_1238.jpg
1239,Amos & Andrew (1993),Comedy,./train_images/Comedy/poster_1239.jpg
1240,Benny & Joon (1993),Comedy,./train_images/Comedy/poster_1240.jpg
1241,Prefontaine (1997),Biography,./train_images/Biography/poster_1241.jpg
1242,A Tickle in the Heart (1996),Documentary,./train_images/Documentary/poster_1242.jpg
1243,Guantanamera (1995),Comedy,./train_images/Comedy/poster_1243.jpg
1244,McHale's Navy (1997),Action,./train_images/Action/poster_1244.jpg
1245,Kolya (1996),Comedy,./train_images/Comedy/poster_1245.jpg
1246,Gridlock'd (1997),Comedy,./train_images/Comedy/poster_1246.jpg
1247,Fire on the Mountain (1996),Documentary,./train_images/Documentary/poster_1247.jpg
1248,Waiting for Guffman (1996),Comedy,./train_images/Comedy/poster_1248.jpg
1249,Prisoner of the Mountains (1996),Drama,./train_images/Drama/poster_1249.jpg
1250,The Beautician and the Beast (1997),Comedy,./train_images/Comedy/poster_1250.jpg
1251,SubUrbia (1996),Drama,./train_images/Drama/poster_1251.jpg
1252,Hotel de Love (1996),Comedy,./train_images/Comedy/poster_1252.jpg
1253,The Pest (1997),Comedy,./train_images/Comedy/poster_1253.jpg
1254,Fools Rush In (1997),Comedy,./train_images/Comedy/poster_1254.jpg
1255,Touch (1997),Comedy,./train_images/Comedy/poster_1255.jpg
1256,Absolute Power (1997),Action,./train_images/Action/poster_1256.jpg
1257,That Darn Cat (1997),Action,./train_images/Action/poster_1257.jpg
1258,Vegas Vacation (1997),Comedy,./train_images/Comedy/poster_1258.jpg
1259,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,./train_images/Documentary/poster_1259.jpg
1260,That Old Feeling (1997),Comedy,./train_images/Comedy/poster_1260.jpg
1261,Lost Highway (1997),Mystery,./train_images/Mystery/poster_1261.jpg
1262,Rosewood (1997),Action,./train_images/Action/poster_1262.jpg
1263,Hi Cousin! (1996),Comedy,./train_images/Comedy/poster_1263.jpg
1264,Booty Call (1997),Comedy,./train_images/Comedy/poster_1264.jpg
1265,Rhyme & Reason (1997),Documentary,./train_images/Documentary/poster_1265.jpg
1266,Boys Life 2 (1997),Drama,./train_images/Drama/poster_1266.jpg
1267,Best Men (1997),Action,./train_images/Action/poster_1267.jpg
1268,Jungle 2 Jungle (1997),Comedy,./train_images/Comedy/poster_1268.jpg
1269,Kama Sutra: A Tale of Love (1996),Crime,./train_images/Crime/poster_1269.jpg
1270,Private Parts (1997),Biography,./train_images/Biography/poster_1270.jpg
1271,Love Jones (1997),Drama,./train_images/Drama/poster_1271.jpg
1272,The Saint (1997),Action,./train_images/Action/poster_1272.jpg
1273,Crash (1996),Drama,./train_images/Drama/poster_1273.jpg
1274,The Daytrippers (1996),Comedy,./train_images/Comedy/poster_1274.jpg
1275,Liar Liar (1997),Comedy,./train_images/Comedy/poster_1275.jpg
1276,The Quiet Room (1996),Drama,./train_images/Drama/poster_1276.jpg
1277,Selena (1997),Biography,./train_images/Biography/poster_1277.jpg
1278,The Devil's Own (1997),Action,./train_images/Action/poster_1278.jpg
1279,Cats Don't Dance (1997),Animation,./train_images/Animation/poster_1279.jpg
1280,B*A*P*S (1997),Comedy,./train_images/Comedy/poster_1280.jpg
1281,Love and Other Catastrophes (1996),Comedy,./train_images/Comedy/poster_1281.jpg
1282,Turbo: A Power Rangers Movie (1997),Action,./train_images/Action/poster_1282.jpg
1283,Anna Karenina (1997),Drama,./train_images/Drama/poster_1283.jpg
1284,Double Team (1997),Action,./train_images/Action/poster_1284.jpg
1285,Inventing the Abbotts (1997),Drama,./train_images/Drama/poster_1285.jpg
1286,Anaconda (1997),Action,./train_images/Action/poster_1286.jpg
1287,Grosse Pointe Blank (1997),Action,./train_images/Action/poster_1287.jpg
1288,Keys to Tulsa (1997),Crime,./train_images/Crime/poster_1288.jpg
1289,Kissed (1996),Drama,./train_images/Drama/poster_1289.jpg
1290,8 Heads in a Duffel Bag (1997),Comedy,./train_images/Comedy/poster_1290.jpg
1291,Hollow Reed (1996),Drama,./train_images/Drama/poster_1291.jpg
1292,Paradise Road (1997),Drama,./train_images/Drama/poster_1292.jpg
1293,Traveller (1997),Crime,./train_images/Crime/poster_1293.jpg
1294,All Over Me (1997),Crime,./train_images/Crime/poster_1294.jpg
1295,A Brother's Kiss (1997),Drama,./train_images/Drama/poster_1295.jpg
1296,Shekvarebuli kulinaris ataserti retsepti (1996),Comedy,./train_images/Comedy/poster_1296.jpg
1297,Romy and Michele's High School Reunion (1997),Comedy,./train_images/Comedy/poster_1297.jpg
1298,Feng yue (1996),Drama,./train_images/Drama/poster_1298.jpg
1299,Volcano (1997),Action,./train_images/Action/poster_1299.jpg
1300,Children of the Revolution (1996),Comedy,./train_images/Comedy/poster_1300.jpg
1301,Austin Powers: International Man of Mystery (1997),Comedy,./train_images/Comedy/poster_1301.jpg
1302,Breakdown (1997),Action,./train_images/Action/poster_1302.jpg
1303,Broken English (1996),Drama,./train_images/Drama/poster_1303.jpg
1304,Commandments (1997),Comedy,./train_images/Comedy/poster_1304.jpg
1305,Ripe (1996),Drama,./train_images/Drama/poster_1305.jpg
1306,"Truth or Consequences, N.M. (1997)",Action,./train_images/Action/poster_1306.jpg
1307,The Turning (1992),Drama,./train_images/Drama/poster_1307.jpg
1308,Warriors of Virtue (1997),Action,./train_images/Action/poster_1308.jpg
1309,The Fifth Element (1997),Action,./train_images/Action/poster_1309.jpg
1310,Intimate Relations (1996),Comedy,./train_images/Comedy/poster_1310.jpg
1311,Nowhere (1997),Comedy,./train_images/Comedy/poster_1311.jpg
1312,Losing Chase (1996),Drama,./train_images/Drama/poster_1312.jpg
1313,Sprung (1997),Comedy,./train_images/Comedy/poster_1313.jpg
1314,La Promesse (1996),Drama,./train_images/Drama/poster_1314.jpg
1315,Le Bonheur (1965),Drama,./train_images/Drama/poster_1315.jpg
1316,Love! Valour! Compassion! (1997),Comedy,./train_images/Comedy/poster_1316.jpg
1317,Shall We Dance? (1996),Comedy,./train_images/Comedy/poster_1317.jpg
1318,Twin Town (1997),Comedy,./train_images/Comedy/poster_1318.jpg
1319,Brassed Off (1996),Comedy,./train_images/Comedy/poster_1319.jpg
1320,The Designated Mourner (1997),Drama,./train_images/Drama/poster_1320.jpg
1321,The Lost World: Jurassic Park (1997),Action,./train_images/Action/poster_1321.jpg
1322,Ponette (1996),Drama,./train_images/Drama/poster_1322.jpg
1323,Schizopolis (1996),Comedy,./train_images/Comedy/poster_1323.jpg
1324,Shiloh (1996),Drama,./train_images/Drama/poster_1324.jpg
1325,The War at Home (1996),Drama,./train_images/Drama/poster_1325.jpg
1326,Rough Magic (1995),Comedy,./train_images/Comedy/poster_1326.jpg
1327,Trial and Error (1997),Comedy,./train_images/Comedy/poster_1327.jpg
1328,Buddy (1997),Adventure,./train_images/Adventure/poster_1328.jpg
1329,Con Air (1997),Action,./train_images/Action/poster_1329.jpg
1330,Late Bloomers (1996),Comedy,./train_images/Comedy/poster_1330.jpg
1331,The Pillow Book (1996),Drama,./train_images/Drama/poster_1331.jpg
1332,En avoir (ou pas) (1995),Drama,./train_images/Drama/poster_1332.jpg
1333,Speed 2: Cruise Control (1997),Action,./train_images/Action/poster_1333.jpg
1334,Squeeze (1997),Crime,./train_images/Crime/poster_1334.jpg
1335,Sudden Manhattan (1996),Comedy,./train_images/Comedy/poster_1335.jpg
1336,Wedding Bell Blues (1996),Comedy,./train_images/Comedy/poster_1336.jpg
1337,Batman & Robin (1997),Action,./train_images/Action/poster_1337.jpg
1338,Dream with the Fishes (1997),Comedy,./train_images/Comedy/poster_1338.jpg
1339,Roseanna's Grave (1997),Comedy,./train_images/Comedy/poster_1339.jpg
1340,Head Above Water (1996),Comedy,./train_images/Comedy/poster_1340.jpg
1341,Hercules (1997),Animation,./train_images/Animation/poster_1341.jpg
1342,The Last Time I Committed Suicide (1997),Biography,./train_images/Biography/poster_1342.jpg
1343,My Best Friend's Wedding (1997),Comedy,./train_images/Comedy/poster_1343.jpg
1344,Tetsuo II: Body Hammer (1992),Horror,./train_images/Horror/poster_1344.jpg
1345,When the Cat's Away (1996),Comedy,./train_images/Comedy/poster_1345.jpg
1346,Face/Off (1997),Action,./train_images/Action/poster_1346.jpg
1347,Fall (1997),Drama,./train_images/Drama/poster_1347.jpg
1348,Gabbeh (1996),Drama,./train_images/Drama/poster_1348.jpg
1349,Mondo (1995),Drama,./train_images/Drama/poster_1349.jpg
1350,The Innocent Sleep (1996),Crime,./train_images/Crime/poster_1350.jpg
1351,For Ever Mozart (1996),Comedy,./train_images/Comedy/poster_1351.jpg
1352,Men in Black (1997),Adventure,./train_images/Adventure/poster_1352.jpg
1353,Out to Sea (1997),Comedy,./train_images/Comedy/poster_1353.jpg
1354,Wild America (1997),Action,./train_images/Action/poster_1354.jpg
1355,A Simple Wish (1997),Comedy,./train_images/Comedy/poster_1355.jpg
1356,Contact (1997),Drama,./train_images/Drama/poster_1356.jpg
1357,Love Serenade (1996),Comedy,./train_images/Comedy/poster_1357.jpg
1358,G.I. Jane (1997),Action,./train_images/Action/poster_1358.jpg
1359,Conan the Barbarian (1982),Adventure,./train_images/Adventure/poster_1359.jpg
1360,George of the Jungle (1997),Action,./train_images/Action/poster_1360.jpg
1361,Cop Land (1997),Crime,./train_images/Crime/poster_1361.jpg
1362,Event Horizon (1997),Horror,./train_images/Horror/poster_1362.jpg
1363,Spawn (1997),Action,./train_images/Action/poster_1363.jpg
1364,Air Bud (1997),Comedy,./train_images/Comedy/poster_1364.jpg
1365,Picture Perfect (1997),Comedy,./train_images/Comedy/poster_1365.jpg
1366,In the Company of Men (1997),Comedy,./train_images/Comedy/poster_1366.jpg
1367,Free Willy 3: The Rescue (1997),Adventure,./train_images/Adventure/poster_1367.jpg
1368,Career Girls (1997),Drama,./train_images/Drama/poster_1368.jpg
1369,She's So Lovely (1997),Drama,./train_images/Drama/poster_1369.jpg
1370,Hoodlum (1997),Crime,./train_images/Crime/poster_1370.jpg
1371,Leave It to Beaver (1997),Comedy,./train_images/Comedy/poster_1371.jpg
1372,Mimic (1997),Horror,./train_images/Horror/poster_1372.jpg
1373,Money Talks (1997),Action,./train_images/Action/poster_1373.jpg
1374,Excess Baggage (1997),Action,./train_images/Action/poster_1374.jpg
1375,Kull the Conqueror (1997),Fantasy,./train_images/Fantasy/poster_1375.jpg
1376,Air Force One (1997),Action,./train_images/Action/poster_1376.jpg
1377,One Eight Seven (1997),Drama,./train_images/Drama/poster_1377.jpg
1378,The Hunt for Red October (1990),Action,./train_images/Action/poster_1378.jpg
1379,My Own Private Idaho (1991),Drama,./train_images/Drama/poster_1379.jpg
1380,"Kiss Me, Guido (1997)",Comedy,./train_images/Comedy/poster_1380.jpg
1381,Star Maps (1997),Comedy,./train_images/Comedy/poster_1381.jpg
1382,In & Out (1997),Comedy,./train_images/Comedy/poster_1382.jpg
1383,The Edge (1997),Action,./train_images/Action/poster_1383.jpg
1384,Seven Years in Tibet (1997),Adventure,./train_images/Adventure/poster_1384.jpg
1385,Kiss the Girls (1997),Crime,./train_images/Crime/poster_1385.jpg
1386,Soul Food (1997),Comedy,./train_images/Comedy/poster_1386.jpg
1387,Kicked in the Head (1997),Comedy,./train_images/Comedy/poster_1387.jpg
1388,Wishmaster (1997),Fantasy,./train_images/Fantasy/poster_1388.jpg
1389,The Game (1997),Drama,./train_images/Drama/poster_1389.jpg
1390,Fire Down Below (1997),Action,./train_images/Action/poster_1390.jpg
1391,U Turn (1997),Crime,./train_images/Crime/poster_1391.jpg
1392,The Locusts (1997),Drama,./train_images/Drama/poster_1392.jpg
1393,The MatchMaker (1997),Comedy,./train_images/Comedy/poster_1393.jpg
1394,The Lay of the Land (1997),Comedy,./train_images/Comedy/poster_1394.jpg
1395,The Assignment (1997),Action,./train_images/Action/poster_1395.jpg
1396,A Smile Like Yours (1997),Comedy,./train_images/Comedy/poster_1396.jpg
1397,Ulee's Gold (1997),Drama,./train_images/Drama/poster_1397.jpg
1398,Stag (1997),Action,./train_images/Action/poster_1398.jpg
1399,Chasing Amy (1997),Comedy,./train_images/Comedy/poster_1399.jpg
1400,How to Be a Player (1997),Comedy,./train_images/Comedy/poster_1400.jpg
1401,The Full Monty (1997),Comedy,./train_images/Comedy/poster_1401.jpg
1402,Alive and Kicking (1996),Comedy,./train_images/Comedy/poster_1402.jpg
1403,Mrs Brown (1997),Biography,./train_images/Biography/poster_1403.jpg
1404,I Know What You Did Last Summer (1997),Horror,./train_images/Horror/poster_1404.jpg
1405,The Devil's Advocate (1997),Drama,./train_images/Drama/poster_1405.jpg
1406,RocketMan (1997),Comedy,./train_images/Comedy/poster_1406.jpg
1407,Playing God (1997),Crime,./train_images/Crime/poster_1407.jpg
1408,The House of Yes (1997),Comedy,./train_images/Comedy/poster_1408.jpg
1409,"Fast, Cheap & Out of Control (1997)",Documentary,./train_images/Documentary/poster_1409.jpg
1410,Washington Square (1997),Drama,./train_images/Drama/poster_1410.jpg
1411,Telling Lies in America (1997),Drama,./train_images/Drama/poster_1411.jpg
1412,Year of the Horse (1997),Documentary,./train_images/Documentary/poster_1412.jpg
1413,Gattaca (1997),Drama,./train_images/Drama/poster_1413.jpg
1414,FairyTale: A True Story (1997),Drama,./train_images/Drama/poster_1414.jpg
1415,Phantoms (1998),Horror,./train_images/Horror/poster_1415.jpg
1416,Wonderland (1997),Documentary,./train_images/Documentary/poster_1416.jpg
1417,A Life Less Ordinary (1997),Comedy,./train_images/Comedy/poster_1417.jpg
1418,Hurricane Streets (1997),Crime,./train_images/Crime/poster_1418.jpg
1419,Eve's Bayou (1997),Drama,./train_images/Drama/poster_1419.jpg
1420,Switchback (1997),Crime,./train_images/Crime/poster_1420.jpg
1421,Stripes (1981),Action,./train_images/Action/poster_1421.jpg
1422,Nenette and Boni (1996),Drama,./train_images/Drama/poster_1422.jpg
1423,Bean (1997),Adventure,./train_images/Adventure/poster_1423.jpg
1424,Hugo Pool (1997),Comedy,./train_images/Comedy/poster_1424.jpg
1425,One Night Stand (1997),Drama,./train_images/Drama/poster_1425.jpg
1426,The Tango Lesson (1997),Drama,./train_images/Drama/poster_1426.jpg
1427,Welcome to Sarajevo (1997),Drama,./train_images/Drama/poster_1427.jpg
1428,Deceiver (1997),Crime,./train_images/Crime/poster_1428.jpg
1429,The Rainmaker (1997),Crime,./train_images/Crime/poster_1429.jpg
1430,Boogie Nights (1997),Drama,./train_images/Drama/poster_1430.jpg
1431,Witness (1985),Crime,./train_images/Crime/poster_1431.jpg
1432,Starship Troopers (1997),Action,./train_images/Action/poster_1432.jpg
1433,Critical Care (1997),Comedy,./train_images/Comedy/poster_1433.jpg
1434,The Joy Luck Club (1993),Drama,./train_images/Drama/poster_1434.jpg
1435,Chairman of the Board (1998),Comedy,./train_images/Comedy/poster_1435.jpg
1436,Sliding Doors (1998),Comedy,./train_images/Comedy/poster_1436.jpg
1437,Mortal Kombat: Annihilation (1997),Action,./train_images/Action/poster_1437.jpg
1438,The Truman Show (1998),Comedy,./train_images/Comedy/poster_1438.jpg
1439,The Wings of the Dove (1997),Drama,./train_images/Drama/poster_1439.jpg
1440,Mrs Dalloway (1997),Drama,./train_images/Drama/poster_1440.jpg
1441,"I Love You, I Love You Not (1996)",Drama,./train_images/Drama/poster_1441.jpg
1442,Red Corner (1997),Crime,./train_images/Crime/poster_1442.jpg
